GET_taken|photo_num|mag_number|mag_code|film_type|revolution_num|principal_lat|principal_long|camera_tilt|camera_azimuth|alt_km|lens_mm|sun_elevation|activity_name|description|photographer|date_taken
189:49:24|22854|149|KK|SO-368|||||||80||REV 52|LM IN LUNAR ORBIT|JSC scan|
189:50:12|22855|149|KK|SO-368|||||||80||REV 52|LM IN LUNAR ORBIT|JSC scan|
189:50:34|22856|149|KK|SO-368|||||||80||REV 52|LM IN LUNAR ORBIT|JSC scan|
189:50:58|22857|149|KK|SO-368|||||||80||REV 52|inspection view of LM during rendezvous|JSC scan|
189:51:22|22858|149|KK|SO-368|||||||80||REV 52|LM IN LUNAR ORBIT|JSC scan|
189:51:46|22859|149|KK|SO-368|||||||80||REV 52|inspection view of LM during rendezvous (Gene Cernan is visible in right window)|JSC scan|
189:52:10|22860|149|KK|SO-368|||||||80||REV 52|LM IN LUNAR ORBIT|JSC scan|
193:58:16|22861|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:58:34|22862|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:58:39|22863|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:58:43|22864|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:58:53|22865|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:59:04|22866|149|KK|SO-368|||||||80||REV 54|view of LM ascent stage during jettison|JSC scan|
193:59:08|22867|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:59:18|22868|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
193:59:22|22869|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
194:00:35|22870|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
194:02:25|22871|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
194:02:30|22872|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
194:02:40|22873|149|KK|SO-368|||||||80||REV 54|LM JETTISON|JSC scan|
215:49:12|22874|149|KK|SO-368|65|21.4 N|29.5 E|52|333|113|250|57|REV 65|LITTROW B|Jack Schmitt|
215:49:19|22875|149|KK|SO-368|65|21.5 N|29.6 E|49|342|113|250|57|REV 65|LITTROW B|Jack Schmitt|
215:49:25|22876|149|KK|SO-368|65|20.0 N|30.0 E|37|14|113|250|59|REV 65|APOLLO 17 LANDING SITE|Jack Schmitt|
215:51:34|22877|149|KK|SO-368|65|19.9 N|09.7 E|66|273|113|250|42|REV 65|SULPICIUS GALLUS, RILLES|Jack Schmitt|
215:51:40|22878|149|KK|SO-368|65|20.0 N|09.6 E|63|271|113|250|42|REV 65|SULPICIUS GALLUS, RILLES|Jack Schmitt|
215:51:45|22879|149|KK|SO-368|65|19.8 N|10.5 E|34|243|113|250|43|REV 65|SULPICIUS GALLUS, W OF|Jack Schmitt|
215:51:50|22880|149|KK|SO-368|65|19.8 N|10.4 E|34|243|113|250|43|REV 65|SULPICIUS GALLUS, W OF|Jack Schmitt|
215:51:55|22881|149|KK|SO-368|65|22.9 N|08.6 E|29|312|113|250|40|REV 65|SULPICIUS GALLUS A, N OF|Jack Schmitt|
215:52:00|22882|149|KK|SO-368|65|19.8 N|10.1 E|23|176|113|250|42|REV 65|SULPICIUS GALLUS, W OF|Jack Schmitt|
215:52:05|22883|149|KK|SO-368|65|22.3 N|07.4 E|15|332|114|250|39|REV 65|SULPICIUS GALLUS A, W OF|Jack Schmitt|
skip|22884|149|KK|SO-368||||||||||BLANK|Jack Schmitt|
215:55:11|22885|149|KK|SO-368|65|23.4 N|01.7 E|13|351|114|80|33|REV 65|BRADLEY RILLE|Jack Schmitt|
215:55:20|22886|149|KK|SO-368|65|23.3 N|00.7 E|11|0|114|80|33|REV 65|BRADLEY RILLE|Jack Schmitt|
215:55:30|22887|149|KK|SO-368|65|23.7 N|00.5 E|16|12|114|80|33|REV 65|BRADLEY RILLE|Jack Schmitt|
215:55:39|22888|149|KK|SO-368|65|23.6 N|00.1 E|16|13|114|80|32|REV 65|BRADLEY RILLE|Jack Schmitt|
215:55:49|22889|149|KK|SO-368|65|23.7 N|00.7 W|14|5|114|80|32|REV 65|BRADLEY RILLE|Jack Schmitt|
215:55:59|22890|149|KK|SO-368|65|24.7 N|00.9 W|14|11|114|80|31|REV 65|BRADLEY RILLE|Jack Schmitt|
215:56:08|22891|149|KK|SO-368|65|23.7 N|01.9 W|14|8|114|80|31|REV 65|BRADLEY RILLE|Jack Schmitt|
215:56:18|22892|149|KK|SO-368|65|23.3 N|01.9 W|14|12|114|80|31|REV 65|BRADLEY RILLE|Jack Schmitt|
215:56:28|22893|149|KK|SO-368|65|23.7 N|02.2 W|12|4|114|80|30|REV 65|BRADLEY RILLE|Jack Schmitt|
215:56:37|22894|149|KK|SO-368|65|23.8 N|03.0 W|13|8|114|80|29|REV 65|BRADLEY RILLE|Jack Schmitt|
215:56:47|22895|149|KK|SO-368|65|23.7 N|03.8 W|12|12|114|80|29|REV 65|ARCHIMEDES N|Jack Schmitt|
215:56:57|22896|149|KK|SO-368|65|23.5 N|03.5 W|10|25|114|80|29|REV 65|ARCHIMEDES N|Jack Schmitt|
215:57:06|22897|149|KK|SO-368|65|23.5 N|03.8 W|9|14|114|80|29|REV 65|ARCHIMEDES N|Jack Schmitt|
215:57:16|22898|149|KK|SO-368|65|23.9 N|04.8 W|13|5|114|80|28|REV 65|ARCHIMEDES N, W|Jack Schmitt|
215:57:26|22899|149|KK|SO-368|65|23.9 N|05.4 W|12|2|114|80|27|REV 65|ARCHIMEDES W|Jack Schmitt|
215:57:35|22900|149|KK|SO-368|65|24.0 N|05.9 W|14|4|114|80|27|REV 65|ARCHIMEDES W|Jack Schmitt|
215:57:45|22901|149|KK|SO-368|65|23.9 N|06.3 W|12|6|114|80|27|REV 65|ARCHIMEDES F, W|Jack Schmitt|
215:57:55|22902|149|KK|SO-368|65|24.0 N|06.4 W|14|7|114|80|26|REV 65|ARCHIMEDES F, W|Jack Schmitt|
215:58:04|22903|149|KK|SO-368|65|23.8 N|07.8 W|10|357|114|80|26|REV 65|ARCHIMEDES F, W|Jack Schmitt|
215:58:14|22904|149|KK|SO-368|65|23.7 N|07.2 W|9|6|114|80|26|REV 65|ARCHIMEDES F, W|Jack Schmitt|
215:58:24|22905|149|KK|SO-368|65|23.8 N|07.5 W|11|6|114|80|26|REV 65|ARCHIMEDES F, W|Jack Schmitt|
215:58:33|22906|149|KK|SO-368|65|23.8 N|07.8 W|10|8|114|80|25|REV 65|ARCHIMEDES F|Jack Schmitt|
215:58:43|22907|149|KK|SO-368|65|23.8 N|08.3 W|9|359|114|80|25|REV 65|ARCHIMEDES F|Jack Schmitt|
215:58:53|22908|149|KK|SO-368|65|23.6 N|09.2 W|6|335|114|80|24|REV 65|ARCHIMEDES F|Jack Schmitt|
215:59:02|22909|149|KK|SO-368|65|23.9 N|09.4 W|10|0|114|80|24|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
215:59:12|22910|149|KK|SO-368|65|24.5 N|09.7 W|13|3|114|80|23|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
215:59:22|22911|149|KK|SO-368|65|23.5 N|10.3 W|12|0|114|80|23|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
215:59:31|22912|149|KK|SO-368|65|23.6 N|10.7 W|7|3|114|80|23|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
215:59:41|22913|149|KK|SO-368|65|23.4 N|10.9 W|3|359|114|80|23|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
215:59:51|22914|149|KK|SO-368|65|23.5 N|11.6 W|4|356|114|80|22|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
216:00:00|22915|149|KK|SO-368|65|23.5 N|11.9 W|4|355|114|80|22|REV 65|ARCHIMEDES F, W OF|Jack Schmitt|
216:00:10|22916|149|KK|SO-368|65|23.5 N|11.9 W|5|8|114|80|22|REV 65|TIMOCHARIS, S OF|Jack Schmitt|
216:00:20|22917|149|KK|SO-368|65|23.8 N|12.7 W|8|2|114|80|21|REV 65|TIMOCHARIS, S OF|Jack Schmitt|
216:00:29|22918|149|KK|SO-368|65|23.6 N|13.4 W|6|0|114|80|20|REV 65|TIMOCHARIS, S OF|Jack Schmitt|
216:00:39|22919|149|KK|SO-368|65|23.7 N|13.8 W|7|356|114|80|20|REV 65|TIMOCHARIS A|Jack Schmitt|
216:00:49|22920|149|KK|SO-368|65|23.5 N|14.3 W|5|350|114|80|19|REV 65|TIMOCHARIS A|Jack Schmitt|
216:00:58|22921|149|KK|SO-368|65|23.7 N|14.6 W|6|350|114|80|19|REV 65|TIMOCHARIS A|Jack Schmitt|
216:01:08|22922|149|KK|SO-368|65|23.7 N|15.0 W|7|354|114|80|19|REV 65|TIMOCHARIS A|Jack Schmitt|
216:01:18|22923|149|KK|SO-368|65|23.7 N|15.6 W|8|345|114|80|18|REV 65|TIMOCHARIS A|Jack Schmitt|
216:01:27|22924|149|KK|SO-368|65|23.7 N|16.2 W|7|347|114|80|18|REV 65|TIMOCHARIS A|Jack Schmitt|
216:01:37|22925|149|KK|SO-368|65|23.8 N|16.5 W|8|353|114|80|17|REV 65|TIMOCHARIS A|Jack Schmitt|
216:01:47|22926|149|KK|SO-368|65|23.8 N|17.1 W|9|349|115|80|17|REV 65|TIMOCHARIS E|Jack Schmitt|
216:01:56|22927|149|KK|SO-368|65|23.9 N|17.7 W|11|348|115|80|16|REV 65|TIMOCHARIS E|Jack Schmitt|
216:02:06|22928|149|KK|SO-368|65|23.9 N|18.1 W|10|347|115|80|16|REV 65|TIMOCHARIS E|Jack Schmitt|
216:02:16|22929|149|KK|SO-368|65|23.8 N|18.4 W|10|348|115|80|16|REV 65|TIMOCHARIS E|Jack Schmitt|
216:02:25|22930|149|KK|SO-368|65|23.7 N|19.1 W|8|353|115|80|15|REV 65|LAMBERT R|Jack Schmitt|
216:02:35|22931|149|KK|SO-368|65|23.8 N|19.7 W|10|351|115|80|15|REV 65|LAMBERT R|Jack Schmitt|
216:02:45|22932|149|KK|SO-368|65|23.6 N|19.6 W|7|358|115|80|15|REV 65|LAMBERT R|Jack Schmitt|
216:02:54|22933|149|KK|SO-368|65|23.5 N|20.1 W|6|358|115|80|14|REV 65|LAMBERT R|Jack Schmitt|
216:03:04|22934|149|KK|SO-368|65|23.5 N|20.4 W|6|0|115|80|14|REV 65|LAMBERT R|Jack Schmitt|
216:03:14|22935|149|KK|SO-368|65|23.5 N|20.3 W|9|358|115|80|14|REV 65|LAMBERT R|Jack Schmitt|
216:03:23|22936|149|KK|SO-368|65|23.4 N|21.2 W|5|357|115|80|13|REV 65|LAMBERT R|Jack Schmitt|
216:03:33|22937|149|KK|SO-368|65|23.4 N|21.5 W|5|358|115|80|13|REV 65|LAMBERT R|Jack Schmitt|
216:03:43|22938|149|KK|SO-368|65|23.3 N|21.9 W|5|358|115|80|13|REV 65|LAMBERT R|Jack Schmitt|
216:03:52|22939|149|KK|SO-368|65|23.5 N|22.2 W|7|11|115|80|12|REV 65|LAMBERT R|Jack Schmitt|
216:04:02|22940|149|KK|SO-368|65|23.3 N|22.3 W|4|4|115|80|12|REV 65|LAMBERT R|Jack Schmitt|
216:04:11|22941|149|KK|SO-368|65|23.2 N|23.5 W|4|352|115|80|11|REV 65|LAMBERT R, W OF|Jack Schmitt|
128:54:11|22942|150|LL|SO-368|16|25.3 S|169.3 W|56|185|114|80|2|REV 16|RUMFORD, SNIADECKI|Ron Evans|moved to sleep
128:54:35|22943|150|LL|SO-368|16|24.6 S|169.5 W|57|185|114|80|2|REV 16|RUMFORD, SNIADECKI|Ron Evans|moved to sleep
128:54:59|22944|150|LL|SO-368|16|25.9 S|170.3 W|58|190|114|80|3|REV 16|RUMFORD, SNIADECKI|Ron Evans|moved to sleep
128:55:23|22945|150|LL|SO-368|16|25.6 S|171.2 W|57|193|114|80|4|REV 16|RUMFORD, SNIADECKI, ORLOV|Ron Evans|moved to sleep
128:55:47|22946|150|LL|SO-368|16|25.1 S|172.7 W|56|194|114|80|5|REV 16|RUMFORD, ORLOV|Ron Evans|moved to sleep
128:56:11|22947|150|LL|SO-368|16|24.8 S|174.1 W|55|195|115|80|6|REV 16|ORLOV, LEEUWENHOEK|Ron Evans|moved to sleep
128:56:35|22948|150|LL|SO-368|16|25.3 S|175.2 W|55|195|115|80|8|REV 16|ORLOV, LEEUWENHOEK|Ron Evans|moved to sleep
128:56:59|22949|150|LL|SO-368|16|23.4 S|175.8 W|50|199|115|80|8|REV 16|ORLOV, LEEUWENHOEK|Ron Evans|moved to sleep
128:57:23|22950|150|LL|SO-368|16|22.5 S|177.1 W|46|194|115|80|9|REV 16|DE VRIES, S WALL|Ron Evans|moved to sleep
128:57:47|22951|150|LL|SO-368|16|22.8 S|178.0 W|48|197|116|80|10|REV 16|LEEUWENHOEK, NASSAU|Ron Evans|moved to sleep
128:58:11|22952|150|LL|SO-368|16|22.0 S|178.7 W|45|193|116|80|11|REV 16|NASSAU|Ron Evans|moved to sleep
129:00:00|22953|150|LL|SO-368|17|22.0 S|180|45|198|116|80|12|REV 17|NASSAU|Ron Evans|moved to sleep
129:00:21|22954|150|LL|SO-368|17|20.7 S|179.7 E|35|197|116|80|12|REV 17|BERGSTRAND, SE OF|Ron Evans|moved to sleep
129:00:43|22955|150|LL|SO-368|17|20.4 S|178.8 E|34|200|116|80|13|REV 17|BERGSTRAND,SE OF|Ron Evans|moved to sleep
129:01:05|22956|150|LL|SO-368|17|20.3 S|177.8 E|34|198|117|80|14|REV 17|BERGSTRAND, SE OF|Ron Evans|moved to sleep
129:01:27|22957|150|LL|SO-368|17|20.2 S|176.6 E|34|194|117|80|15|REV 17|BERGSTRAND|Ron Evans|moved to sleep
129:01:49|22958|150|LL|SO-368|17|20.3 S|175.4 E|37|191|117|80|16|REV 17|BERGSTRAND|Ron Evans|moved to sleep
129:02:11|22959|150|LL|SO-368|17|23.6 S|173.5 E|57|199|117|80|18|REV 17|VAN DE GRAFF|Ron Evans|moved to sleep
129:02:33|22960|150|LL|SO-368|17|20.2 S|174.0 E|39|193|118|80|18|REV 17|AITKEN, S WALL|Ron Evans|moved to sleep
129:02:55|22961|150|LL|SO-368|17|19.9 S|173.1 E|38|199|118|80|19|REV 17|AITKEN, S WALL|Ron Evans|moved to sleep
129:03:17|22962|150|LL|SO-368|17|17.8 S|172.9 E|15|201|118|80|19|REV 17|AITKEN|Ron Evans|moved to sleep
129:03:39|22963|150|LL|SO-368|17|19.3 S|172.2 E|33|197|118|80|20|REV 17|AITKEN, S WALL|Ron Evans|moved to sleep
129:04:01|22964|150|LL|SO-368|17|19.0 S|171.2 E|32|196|118|80|21|REV 17|AITKEN, SW WALL|Ron Evans|moved to sleep
129:04:23|22965|150|LL|SO-368|17|17.6 S|171.9 E|15|187|118|80|20|REV 17|AITKEN|Ron Evans|moved to sleep
129:04:45|22966|150|LL|SO-368|17|18.6 S|171.0 E|29|194|118|80|21|REV 17|AITKEN, SW WALL|Ron Evans|moved to sleep
129:05:07|22967|150|LL|SO-368|17|17.9 S|169.4 E|24|191|119|80|22|REV 17|AITKEN, W OF|Ron Evans|moved to sleep
129:05:29|22968|150|LL|SO-368|17|17.8 S|168.4 E|25|193|119|80|23|REV 17|AITKEN, W OF|Ron Evans|moved to sleep
129:05:51|22969|150|LL|SO-368|17|18.4 S|167.7 E|34|192|119|80|24|REV 17|AITKEN, W OF|Ron Evans|moved to sleep
129:06:13|22970|150|LL|SO-368|17|19.2 S|165.6 E|43|197|119|80|26|REV 17|PARACELSUS|Ron Evans|moved to sleep
129:06:35|22971|150|LL|SO-368|17|19.8 S|164.1 E|48|194|120|80|27|REV 17|PARACELSUS|Ron Evans|moved to sleep
129:06:57|22972|150|LL|SO-368|17|19.8 S|163.5 E|49|191|120|80|28|REV 17|PARACELSUS|Ron Evans|moved to sleep
129:07:19|22973|150|LL|SO-368|17|19.2 S|162.2 E|47|199|120|80|29|REV 17|PARACELSUS, BARBIER|Ron Evans|moved to sleep
129:07:40|22974|150|LL|SO-368|17|17.6 S|161.6 E|39|205|120|80|30|REV 17|CYRANO, NE RIM|Ron Evans|moved to sleep
129:08:02|22975|150|LL|SO-368|17|19.6 S|161.3 E|50|197|120|80|30|REV 17|PARACELSUS, BARB1ER|Ron Evans|moved to sleep
129:08:24|22976|150|LL|SO-368|17|18.9 S|159.6 E|50|207|120|80|31|REV 17|CYRANO, BARBIER|Ron Evans|moved to sleep
129:08:46|22977|150|LL|SO-368|17|19.8 S|158.8 E|54|198|120|80|32|REV 17|CYRANO BARBIER|Ron Evans|moved to sleep
129:09:08|22978|150|LL|SO-368|17|17.6 S|157.8 E|45|207|121|80|33|REV 17|CYRANO|Ron Evans|moved to sleep
129:09:30|22979|150|LL|SO-368|17|15.6 S|157.8 E|28|204|121|80|34|REV 17|GEIGER|Ron Evans|moved to sleep
129:09:52|22980|150|LL|SO-368|17|15.6 S|156.7 E|31|191|121|80|35|REV 17|GEIGER, SW WALL|Ron Evans|moved to sleep
129:10:14|22981|150|LL|SO-368|17|15.3 S|155.9 E|30|196|121|80|35|REV 17|GEIGER, W OF|Ron Evans|moved to sleep
129:10:36|22982|150|LL|SO-368|17|14.9 S|155.0 E|28|200|121|80|36|REV 17|GEIGER, W OF|Ron Evans|moved to sleep
129:10:58|22983|150|LL|SO-368|17|14.8 S|153.7 E|31|204|122|80|38|REV 17|BEIJERINCK, E WALL|Ron Evans|moved to sleep
129:11:20|22984|150|LL|SO-368|17|14.7 S|152.4 E|33|201|122|80|39|REV 17|GAGARIN, BEIJERINCK|Ron Evans|moved to sleep
129:11:42|22985|150|LL|SO-368|17|13.8 S|151.7 E|27|201|122|80|40|REV 17|BEIJERINCK|Ron Evans|moved to sleep
129:12:04|22986|150|LL|SO-368|17|13.3 S|151.2 E|24|191|122|80|40|REV 17|BEIJERINCK|Ron Evans|moved to sleep
129:12:26|22987|150|LL|SO-368|17|13.3 S|149.9 E|27|199|122|80|42|REV 17|BEIJERINCK, W WALL|Ron Evans|moved to sleep
129:12:48|22988|150|LL|SO-368|17|13.5 S|148.6 E|33|202|122|80|43|REV 17|GAGARIN, N WALL|Ron Evans|moved to sleep
129:13:10|22989|150|LL|SO-368|17|13.4 S|148.0 E|32|200|123|80|43|REV 17|GAGARIN, NW WALL|Ron Evans|moved to sleep
129:13:32|22990|150|LL|SO-368|17|13.7 S|146.3 E|39|203|123|80|45|REV 17|GAGARIN, DENNING|Ron Evans|moved to sleep
129:13:54|22991|150|LL|SO-368|17|11.8 S|146.5 E|21|194|123|80|45|REV 17|MARCONI, SE RIM|Ron Evans|moved to sleep
129:14:16|22992|150|LL|SO-368|17|11.5 S|145.5 E|21|192|123|80|46|REV 17|MARCONI|Ron Evans|moved to sleep
129:14:38|22993|150|LL|SO-368|17|14.1 S|141.7 E|51|215|123|80|49|REV 17|DENNING|Ron Evans|moved to sleep
129:15:00|22994|150|LL|SO-368|17|11.2 S|143.7 E|26|195|123|80|48|REV 17|MARCONI|Ron Evans|moved to sleep
136:53:00|22995|150|LL|SO-368|25|11.8 N|066.0 E|21|201|120|250|59|REV 25|CONDORCET T|Ron Evans|moved to non-eva
136:53:11|22996|150|LL|SO-368|25|19.7 N|034.8 E|5|0|113|250|28|REV 25|MARALDI|Ron Evans|moved to non-eva
136:53:23|22997|150|LL|SO-368|25|19.8 N|034.6 E|7|0|113|250|28|REV 25|MARALDI|Ron Evans|moved to non-eva
136:53:35|22998|150|LL|SO-368|25|19.8 N|034.4 E|7|0|113|250|28|REV 25|MARALDI|Ron Evans|moved to non-eva
136:53:46|22999|150|LL|SO-368|25|19.7 N|033.3 E|4|355|113|250|27|REV 25|MARALDI, W OF|Ron Evans|moved to non-eva
136:53:58|23000|150|LL|SO-368|25|19.0 N|032.7 E|7|358|112|250|23|REV 25|MARALDI, W OF|Ron Evans|moved to non-eva
136:54:10|23001|150|LL|SO-368|25|20.1 N|032.2 E|9|4|112|250|26|REV 25|APOLLO 17 LANDING SITE, E OF|Ron Evans|moved to non-eva
136:54:21|23002|150|LL|SO-368|25|19.9 N|031.8 E|6|5|112|250|25|REV 25|APOLLO 17 LANDING SITE, E OF|Ron Evans|moved to non-eva
136:54:33|23003|150|LL|SO-368|25|20.0 N|031.4 E|6|8|112|250|25|REV 25|APOLLO 17 LANDING SITE|Ron Evans|moved to non-eva
136:54:45|23004|150|LL|SO-368|25|20.1 N|031.0 E|8|8|112|250|25|REV 25|APOLLO 17 LANDING SITE|Ron Evans|moved to non-eva
136:54:56|23005|150|LL|SO-368|25|20.1 N|030.8 E|8|8|112|250|25|REV 25|APOLLO 17 LANDING SITE|Ron Evans|moved to non-eva
136:55:08|23006|150|LL|SO-368|25|20.2 N|030.4 E|9|8|112|250|24|REV 25|APOLLO 17 LANDING SITE|Ron Evans|moved to non-eva
136:55:20|23007|150|LL|SO-368|25|20.2 N|030.3 E|8|9|112|250|24|REV 25|APOLLO 17 LANDING SITE, W OF|Ron Evans|moved to non-eva
136:55:31|23008|150|LL|SO-368|25|20.3 N|030.3 E|9|16|112|250|24|REV 25|APOLLO 17 LANDING SITE, W OF|Ron Evans|moved to non-eva
136:55:43|23009|150|LL|SO-368|25|20.3 N|029.9 E|9|13|112|250|24|REV 25|APOLLO 17 LANDING SITE, W OF|Ron Evans|moved to non-eva
136:55:55|23010|150|LL|SO-368|25|20.3 N|029.0 E|9|10|111|250|23|REV 25|ARGAEUS MOUNTAINS|Ron Evans|moved to non-eva
136:56:06|23011|150|LL|SO-368|25|20.0 N|028.5 E|5|9|111|250|22|REV 25|ARGAEUS MOUNTAINS|Ron Evans|moved to non-eva
136:56:18|23012|150|LL|SO-368|25|19.9 N|028.0 E|2|8|111|250|22|REV 25|APOLLO 17 LANDING SITE, W OF|Ron Evans|moved to non-eva
136:56:30|23013|150|LL|SO-368|25|19.9 N|027.5 E|2|7|111|250|22|REV 25|APOLLO 17 LANDING SITE, W OF|Ron Evans|moved to non-eva
136:56:41|23014|150|LL|SO-368|25|20.0 N|026.9 E|3|6|111|250|21|REV 25|ARGAEUS MOUNTAINS, W OF|Ron Evans|moved to non-eva
136:56:53|23015|150|LL|SO-368|25|20.0 N|026.5 E|3|5|111|250|21|REV 25|ARGAEUS MOUNTAINS, W OF|Ron Evans|moved to non-eva
136:57:05|23016|150|LL|SO-368|25|20.0 N|026.4 E|2|7|111|250|20|REV 25|ARGAEUS MOUNTAINS, W OF|Ron Evans|moved to non-eva
136:57:16|23017|150|LL|SO-368|25|19.8 N|025.5 E|2|357|111|250|20|REV 25|ARGAEUS MOUNTAINS, W OF|Ron Evans|moved to non-eva
136:57:28|23018|150|LL|SO-368|25|19.9 N|024.6 E|VERT||110|250|19|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:57:40|23019|150|LL|SO-368|25|19.8 N|024.5 E|2|356|110|250|19|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:57:51|23020|150|LL|SO-368|25|19.5 N|024.7 E|7|343|110|250|19|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:58:03|23021|150|LL|SO-368|25|19.5 N|023.6 E|6|353|110|250|18|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:58:15|23022|150|LL|SO-368|25|19.6 N|23.3 E|5|350|110|250|18|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:58:26|23023|150|LL|SO-368|25|19.4 N|23.1 E|9|350|110|250|17|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:58:38|23024|150|LL|SO-368|25|19.4 N|22.9 E|9|349|110|250|17|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:58:50|23025|150|LL|SO-368|25|19.3 N|22.7 E|11|350|110|250|17|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
136:59:01|23026|150|LL|SO-368|25|19.3 N|22.2 E|11|349|110|250|17|REV 25|DESEILLIGNY, SE OF|Ron Evans|moved to non-eva
136:59:13|23027|150|LL|SO-368|25|19.1 N|22.0 E|14|350|110|250|16|REV 25|DESEILLIGNY, SE OF|Ron Evans|moved to non-eva
136:59:25|23028|150|LL|SO-368|25|19.3 N|21.5 E|11|354|110|250|16|REV 25|DESEILLIGNY, S OF|Ron Evans|moved to non-eva
136:59:36|23029|150|LL|SO-368|25|19.1 N|20.4 E|14|359|109|250|15|REV 25|DESEILLIGNY, SW OF|Ron Evans|moved to non-eva
136:59:48|23030|150|LL|SO-368|25|19.4 N|20.3 E|9|0|109|250|15|REV 25|SERENITY, SEA OF|Ron Evans|moved to non-eva
137:00:00|23031|150|LL|SO-368|25|31.8 N|17.4 E|67|348|109|250|11|REV 25|LINNE D|Ron Evans|moved to non-eva
152:26:06|23032|150|LL|SO-368|28|13.3 N|61.6 E|14|189|119|80|57|REV 28|PICARD X, Y|Ron Evans|moved to non-eva
152:26:15|23033|150|LL|SO-368|28|13.3 N|60.9 E|15|190|119|80|57|REV 28|PICARD X, Y|Ron Evans|moved to non-eva
152:26:25|23034|150|LL|SO-368|28|13.4 N|59.5 E|19|191|118|80|55|REV 28|PICARD V|Ron Evans|moved to non-eva
152:26:35|23035|150|LL|SO-368|28|14.2 N|58.3 E|12|197|118|80|54|REV 28|PICARD Y, W OF|Ron Evans|moved to non-eva
152:26:44|23036|150|LL|SO-368|28|14.6 N|57.4 E|10|197|118|80|53|REV 28|PICARD Z|Ron Evans|moved to non-eva
152:26:54|23037|150|LL|SO-368|28|14.7 N|55.9 E|12|198|117|80|52|REV 28|PICARD Z|Ron Evans|moved to non-eva
152:27:04|23038|150|LL|SO-368|28|14.8 N|55.3 E|13|193|117|80|51|REV 28|PICARD|Ron Evans|moved to non-eva
152:27:14|23039|150|LL|SO-368|28|14.8 N|54.7 E|13|195|117|80|51|REV 28|PICARD|Ron Evans|moved to non-eva
152:27:23|23040|150|LL|SO-368|28|14.7 N|53.5 E|18|193|117|80|50|REV 28|PICARD, YERKES, LICK D|Ron Evans|moved to non-eva
152:27:33|23041|150|LL|SO-368|28|14.6 N|52.3 E|23|182|116|80|48|REV 28|YERKES, LICK D|Ron Evans|moved to non-eva
152:27:43|23042|150|LL|SO-368|28|14.9 N|51.2 E|22|187|116|80|47|REV 28|YERKES, E|Ron Evans|moved to non-eva
152:27:53|23043|150|LL|SO-368|28|15.3 N|50.5 E|19|189|116|80|47|REV 28|YERKES, E, GLAISHER X|Ron Evans|moved to non-eva
152:28:02|23044|150|LL|SO-368|28|15.5 N|49.6 E|18|182|116|80|45|REV 28|YERKES E, GLAISHER X, PROCLUS|Ron Evans|moved to non-eva
152:28:12|23045|150|LL|SO-368|28|16.2 N|48.4 E|12|188|115|80|44|REV 28|GLAISHER X, PROCLUS P|Ron Evans|moved to non-eva
152:28:22|23046|150|LL|SO-368|28|16.1 N|47.7 E|16|185|115|80|44|REV 28|GLAISHER X, PROCLUS P|Ron Evans|moved to non-eva
152:28:31|23047|150|LL|SO-368|28|16.2 N|46.1 E|18|185|115|80|42|REV 28|PROCLUS, F, R|Ron Evans|moved to non-eva
152:28:41|23048|150|LL|SO-368|28|16.2 N|45.3 E|20|188|114|80|42|REV 28|PROCLUS, W RIM, J, R|Ron Evans|moved to non-eva
152:28:51|23049|150|LL|SO-368|28|16.6 N|43.4 E|17|190|114|80|40|REV 28|PROCLUS J, LYELL D|Ron Evans|moved to non-eva
152:29:01|23050|150|LL|SO-368|28|17.1 N|42.4 E|13|183|114|80|39|REV 28|PROCLUS D, E|Ron Evans|moved to non-eva
152:29:10|23051|150|LL|SO-368|28|17.0 N|41.9 E|16|182|114|80|38|REV 28|PROCLUS D, E, FRANZ|Ron Evans|moved to non-eva
